id,transcription,label
Ses05F_impro02_M034,"Yeah, we'll call them. We'll figure something out. I'm sorry, I'm sorry, I'm sorry. You're right.",4
Ses05F_impro02_F031,I'm going to miss their first words.,4
Ses05F_impro02_M035,I know.,4
Ses05F_impro02_F032,You'll have to send me pictures and letters everyday.,4
Ses05F_impro02_M036,"All the time, every day, every day. They have e-mail over there and stuff like that, right? I can send you pictures.",4
Ses05F_impro02_F033,I don't know. I hope so.,0
Ses05F_impro02_M037,You have to call me all the time whenever you can. You have to tell me what you're doing and how you're doing. Okay?,0
Ses05F_impro02_F034,"Yeah, as much as I can.",4
Ses05F_impro02_M038,How long do we have? When do you leave?,0
Ses05F_impro02_F035,"""sigh"" Three weeks.",4
Ses05F_impro02_M039,Three weeks?,6
Ses05F_impro02_F036,Yeah.,4
Ses05F_impro02_M040,"I don't Okay. Okay, we can do this. We can do this. It's okay. We'll make it work.",0
Ses05F_impro02_F037,Yeah.,4
Ses05F_impro02_M041,I love you.,4
Ses05F_impro02_F038,"I love you. I'm going to miss you so much. ""sigh""",4
Ses05M_impro08_M000,"D.S.L. Extreme, can I help you?",1
Ses05M_impro08_F000,"Hi, I need- I need some help. I've been transferred to, like, eight different departments and I've told my problem to every single department, and then they just send me to another one and say they are going to send all my information so I won't have to repeat it, and then that person doesn't know what's going on. And I've restated my story about eight different times and I just want somebody to help me get my connection back, because this happens every two weeks. And I want to know what to do to stop it from happening again.",9
Ses05M_impro08_M001,This happens every two weeks?,1
Ses05M_impro08_F001,Yeah. That my service just goes out.,9
Ses05M_impro08_M002,You've lost your connection.,1
Ses05M_impro08_F002,yeah.,9
Ses05M_impro08_M003,okay.,1
Ses05M_impro08_F003,"And I'll reset the IP address. I will do like, you know, direct connect the modem to my computer, and then reset everything, and then put the router back in. And-",9
Ses05M_impro08_M004,Hmm. Mmm.,1
Ses05M_impro08_F004,"Is not, It it It will work again for like a week and then it goes out again.",9
Ses05M_impro08_M005,Has somebody tried to pin your site?,1
Ses05M_impro08_F005,"Uh, yeah. We've pinned it a couple of times.",1
Ses05M_impro08_M006,"Okay. Um- Well, I don't know. And it consistently happens every two weeks?",1
Ses05M_impro08_F006,"Pretty much, yeah - I don't know if it's, like, bad phone lines or something.",1
Ses05M_impro08_M007,"Well, you know what, does your D.S.L. cable -- you have D.S.L., right?",1
Ses05M_impro08_F007,Hmm. Mmm.,1
Ses05M_impro08_M008,"Okay. Does your D.S.L. cable, you know, travel a long distance by any chance? - Does it go through any windows? I mean, is it --",1
Ses05M_impro08_F008,yeah.,1
Ses05M_impro08_F009,"It goes- It goes, like, through doorways. But it goes a long distance.",1
Ses05M_impro08_M009,"Okay. Is it being- Is it being compressed between anything by any chance? Because sometimes your connection can be you know, disrupted by, you know, the cable being squished.",1
Ses05M_impro08_F010,Oh really?,0
Ses05M_impro08_M010,"Yeah. That can be- That can create a bad connection. And it won't always be a bad connection, but it will be bad off and on.",1
Ses05M_impro08_F011,"Well, I- I can check that. Is there anything else we can do, too? Like, I'll go through and check the line throughout the house, but --",1
Ses05M_impro08_M011,"Yeah, well, absolutely. What we can -- let's just go ahead and just do a basic diagnostic of your system first off, okay. Can you go down to your start button?",1
Ses05M_impro08_F012,Uh huh.,1
Ses05M_impro08_M012,"Okay, And uh- go ahead and click on run.",1
Ses05M_impro08_F013,All right.,1
Ses05M_impro08_M013,Okay. We're gonna get your -- a little black box is going to come up. Do you see that?,1
Ses05M_impro08_F014,"Yeah, I see that.",1
Ses05M_impro08_M014,"Okay Uh- You've got your C calling, go ahead and type in directory list.",1
Ses05M_impro08_F015,Okay.,1
Ses05M_impro08_M015,And hit enter.,1
Ses05M_impro08_F016,Okay.,1
Ses05M_impro08_M016,Okay? Can you tell me what that says?,1
Ses05M_impro08_F017,"Uh, it it's like a bunch of different letter and numbers and stuff.",1
Ses05M_impro08_M017,"Okay Okay, And Um- letters and numbers and stuff. Uh- Can you - Can you just type in IP address search? And hit enter.",1
Ses05M_impro08_F018,"Uh huh, Okay.",1
Ses05M_impro08_M018,Okay? Does it list your IP address there?,1
Ses05M_impro08_F019,"Uh, yeah looks -- no, no. It's set to zeros.",1
Ses05M_impro08_M019,"It's set to zeros. Okay, maybe that's our problem. That could very well be our problem there. Somehow you've lost your IP address. I'm not sure why that would happen every week. It could be a cycling issue, something like that. But let's go ahead and type your IP address in again.",1
Ses05M_impro08_F020,"what happening - So if we reset this, how will I know it's not going to happen again every other week?",0
Ses05M_impro08_M020,"Well, if it does happen again, let me give you my direct number and you can call me. Actually, I'll give you my cell number. Um- It's --",1
Ses05M_impro08_F021,Wow. That would be amazing. Really?,6
Ses05M_impro08_M021,"Of course. we seriously- Yeah, I mean, obviously you've worked- you know -- I don't want to hassle you anymore.",1
Ses05M_impro08_F022,"Oh, my God. I can't even tell you how much of a relief that is. I literally call and talk to five different people. Like last week it went off and I spent an hour and a half on the phone with different people. And I've been doing that like every, every other week for months now.",2
Ses05M_impro08_M022,I completely understand.,1
Ses05M_impro08_F023,It's so frustrating.,9
Ses05M_impro08_M023,Absolutely. And I just don't want that to happen to you anymore.,1
Ses05M_impro08_F024,Thank you so much.,0
Ses05M_impro08_M024,Absolutely. It's a new service we are offering.,1
Ses05M_impro08_F025,"Yeah, accountability. It's awesome.",2
Ses05M_impro08_M025,Uh huh Uh huh We want you to be happy. You're our customer. You're the most important thing. Okay?,1
Ses05M_impro08_F026,"Wow. You know I was thinking about changing internet providers, but but that- that really is enough to change my mind.",2
Ses05M_impro08_M026,"Great. Well, that makes me very happy. That makes us all happy here at D.S.L. Extreme. Is there anything else I can help you with?",2
Ses05M_impro08_F027,No. I'm just gonna go have a fantastic day now.,2
Ses05M_impro08_M027,All right. You have a wonderful day. Call us anytime.,1
Ses05M_impro08_F028,Okay. Thanks.,2
Ses05M_impro08_M028,"All right. Bye, bye.",2
Ses05M_script01_2_F000,Why did you invite her here?,0
Ses05M_script01_2_M000,Why does that bother you?,1
Ses05M_script01_2_F001,"She's been in New York three and a half years, why all of a sudden?",0
Ses05M_script01_2_M001,"Well, maybe maybe he just wanted to see her again.",1
Ses05M_script01_2_F002,Nobody comes seven hundred miles just to see.,1
Ses05M_script01_2_M002,"What are you talking about? He grew up next to the girl his whole life, why wouldn't he want to see her again? Don't look at me like that. He hasn't told me anything he didn't told you.",9
Ses05M_script01_2_F003,He's not going to marry her.,0
Ses05M_script01_2_M003,Why do you think he's even thinking that?,1
Ses05M_script01_2_F004,He's got that about it.,1
Ses05M_script01_2_M004,"Well, so what?",9
Ses05M_script01_2_F005,"What's going on here, Joe?",3
Ses05M_script01_2_M005,Now listen.,9
Ses05M_script01_2_F006,"No. She's not his girl, Joe. She knows she's not.",0
Ses05M_script01_2_M006,You don't know. You can't read her mind.,0
Ses05M_script01_2_F007,"Then why is she still single? I mean, New York is full of men. Why isn't she married? Probably a hundred people told her she's foolish but she's waited.",0
Ses05M_script01_2_M007,How do you know why she's waited?,9
Ses05M_script01_2_F008,"Because she knows what I know, that's why. She's faithful as a rock. In my worst moments I think of her waiting and I know again that I'm right.",0
Ses05M_script01_2_M008,"Look, it's a beautiful day outside, why are we arguing?",9
Ses05M_script01_2_F009,"Nobody in this house dares takes her faith away, Joe. Strangers might, but not his father, not his brother.",0
Ses05M_script01_2_M009,"Well, what do you want me to do about it? What do you want?",9
Ses05M_script01_2_F010,"I want you to pretend like he's coming back. Both of you, don't think I haven't noticed you and Chris since she's gotten here. I don't want any nonsense.",9
Ses05M_script01_2_M010,But Kate?,9
Ses05M_script01_2_F011,"No, because if she- he's not coming back then I'll kill myself. Laugh! Laugh at me!",9
Ses05M_script01_2_F012,But why did that happen the very night she came back? She goes to sleep in his bed and his memorial breaks in pieces. Look at it.,0
Ses05M_script01_2_M011,Calm yourself.,9
Ses05M_script01_2_F013,"Believe with me, Joe. I can't stand alone.",0
Ses05M_script01_2_M012,Calm yourself.,9
Ses05M_script01_2_F014,Only last week a man turned up in Detroit missing longer than Larry. You read it yourself.,9
Ses05M_script01_2_M013,All right. All right.,9
Ses05M_script01_2_F015,You above all have got to believe.,3
Ses05M_script01_2_M014,"What do you mean, me above all?",0
Ses05M_script01_2_F016,Just don't stop believing.,0
Ses05M_script01_2_M015,"What's that suppose to mean, me above all? Look at you, you're shaking.",3
Ses05M_script01_2_F017,I can't help it.,3
Ses05M_script01_2_M016,"What have I got to hide, Kate? What the hell is the matter with you?",3
Ses05M_impro03_M000,Guess what?,5
Ses05M_impro03_F000,what?,1
Ses05M_impro03_M001,"I did it, I asked her to marry me.",5
Ses05M_impro03_F001,What? you did?,6
Ses05M_impro03_M002,"Yes, I did it.",5
Ses05M_impro03_F002,When?,5
Ses05M_impro03_M003,"Oh my god, it was just last weekend.",5
Ses05M_impro03_F003,"Oh, what, how- where how did you do it?",5
Ses05M_impro03_M004,"She--,well, she said yes, first of all, let me say that right off the bat. Well, I would like to assume, too. But you never know these things, right?",2
Ses05M_impro03_F004,Okay good. I I assumed.,5
Ses05M_impro03_M005,"Um-, but no- It was It was great. It was really great. I think she was really surprised and she was really happy. um-",0
Ses05M_impro03_F005,oh-,2
Ses05M_impro03_M006,"I did it up at Yosemite. We went camping right like we usually do. You know we go camping up there all the time. But, um- the waterfalls had died down a little bit, you know. And so uh- we-I had her climb up.",2
Ses05M_impro03_M007,"You know- we did some- you know some rock climbing up the waterfalls and went up to this little pool that was up there. And then, I- it's great. Um- You have to climb this little rock-",2
Ses05M_impro03_F006,uh-huh,1
Ses05M_impro03_M008,"and you can climb it and it's covered in algae you know. So, I wanted her to climb it to go take a picture, like, back in this little waterfall area, and she got back there and she took her picture. And then, I had her come back. And I was going to do the same thing.",2
Ses05M_impro03_M009,"Well, instead I climb up on the rock and like I- I didn't do it -- well, I did it on purpose. I made it look like I accidentally did it. I slipped down into this pool of water, right? And she freaks out because I slide all the way down this rock. And um-",2
Ses05M_impro03_M010,"And I pop up out of the water -- and I had planned it already, you know? I pop up out of the water and I [BREATHING] and I like, grab her hand, you know. and that In my hand, I've got the ring.",2
Ses05M_impro03_M011,"And she's like- she feels it you know and she doesn't know what it is. And she you know helps me get out and I won't let go of her hand. And she's like, what are you doing? I and said, You saved my life, now will you marry me?",2
Ses05M_impro03_F007,"Oh, my God. That's so dramatic.",5
Ses05M_impro03_M012,Wasn't that great? I didn't want it to be too hokey.but- but- She liked it.She liked it.,2
Ses05M_impro03_F008,so cute.,2
Ses05M_impro03_F009,"No, it's totally original, though.",2
Ses05M_impro03_F010,oh.,2
Ses05M_impro03_M013,"Yeah. And she said yes. And she cried, of course.",2
Ses05M_impro03_F011,"Oh, Then you had a whole weekend of camping?",2
Ses05M_impro03_M014,"Yes. We did that in the beginning, exactly. So we had, so we just had, you know, good times the rest of the weekend, yeah.",2
Ses05M_impro03_F012,"Oh, right. sure [LAUGHTER]",2
Ses05M_impro03_M015,It was a lot of fun- It was a lot of fun. She's great. And I'm so happy.,2
Ses05M_impro03_F013,So where are you going to have your wedding?,2
Ses05M_impro03_M016,"We're going to do it back in the Midwest where her family all is. They're all out there. you know so, Um And so, just gonna have a small, small wedding. But, um- you know, of course, you're going to come, right?",2
Ses05M_impro03_F014,Yeah. of course.,5
Ses05M_impro03_M017,Okay good. And uh- I want you to be in it actually.,0
Ses05M_impro03_F015,Okay Okay.,5
